"","CCAA","SEXO","EDAD","P1","P2","P3","P4","P5","P6","P7","ECOESP","ECOPER","CONFIANZAPTE","CONFIANZAOPOSIC"
"2202",10,1,36,5,1,2,2,1,2,1,2,1,1,4
"2203",10,1,73,4,3,9,1,1,8,1,5,3,4,2
"2204",10,2,53,9,1,2,1,1,1,0,2,2,2,4
"2205",10,2,69,1,2,1,3,1,1,0,3,3,4,3
"2206",10,2,60,4,2,3,2,1,2,1,5,3,4,4
"2207",10,1,53,1,1,1,1,1,1,0,5,2,4,4
"2208",10,1,38,1,2,3,1,1,2,2,5,2,4,4
"2209",10,2,64,2,2,2,1,1,1,0,1,2,1,4
"2210",10,1,75,2,1,2,1,1,1,0,2,1,1,4
"2211",10,2,34,2,2,3,1,1,2,1,4,4,4,3
"2212",10,2,52,4,2,3,1,2,2,2,4,4,4,4
"2213",10,2,40,4,2,3,1,1,1,0,4,4,4,3
"2214",10,2,23,1,1,2,1,1,1,0,4,5,2,3
"2215",10,1,47,2,1,3,1,1,2,1,2,2,3,4
"2216",10,2,62,2,2,3,1,1,1,0,4,2,3,3
"2217",10,2,66,2,1,2,1,1,2,2,3,2,1,4
"2218",10,1,54,4,2,3,1,1,2,2,4,3,4,3
"2219",10,2,23,1,3,2,2,1,1,0,4,4,2,2
"2220",10,2,30,3,3,1,1,1,1,0,4,2,2,2
"2221",10,1,49,2,3,8,1,1,1,0,5,4,4,3
"2222",10,1,58,1,3,1,1,1,1,0,4,2,4,2
"2223",10,1,74,2,1,9,9,1,1,0,2,3,1,3
"2224",10,1,61,5,1,1,3,1,1,0,3,2,2,1
"2225",10,2,46,2,3,3,1,1,8,1,5,5,4,3
"2226",10,2,61,2,2,1,3,1,1,0,5,4,4,3
"2227",10,1,70,2,1,2,1,1,1,0,2,2,2,4
"2228",10,2,38,2,1,3,3,1,2,2,4,2,3,4
"2229",10,1,60,1,2,3,3,1,1,0,4,2,2,3
"2230",10,1,75,2,3,1,2,1,1,0,2,2,3,4
"2231",10,1,61,2,1,2,3,1,1,0,5,4,3,4
"2232",10,2,48,1,1,1,2,1,2,1,4,2,3,3
"2233",10,2,29,1,3,1,1,1,1,0,4,2,4,3
"2234",10,1,58,1,3,1,1,1,2,2,5,3,4,3
"2235",10,1,20,4,2,1,2,1,2,1,5,2,4,3
"2236",10,1,24,9,1,1,1,1,2,1,4,2,8,9
"2237",10,2,30,1,1,2,1,1,1,0,2,8,3,1
"2238",10,2,42,2,2,3,1,1,2,2,4,2,4,3
"2239",10,2,35,1,1,1,1,1,2,2,3,3,2,4
"2240",10,1,42,2,3,1,8,1,2,1,4,4,4,3
"2241",10,2,34,2,1,1,1,1,1,0,3,2,2,4
"2242",10,1,37,2,3,3,1,1,9,8,2,4,9,3
"2243",10,2,18,2,1,1,1,1,1,0,2,2,2,2
"2244",10,1,55,2,2,3,1,1,2,1,2,2,4,3
"2245",10,2,38,2,2,2,2,1,2,2,4,2,3,4
"2246",10,1,26,2,2,3,2,1,8,1,5,2,2,2
"2247",10,1,19,1,3,3,1,1,2,9,4,3,3,4
"2248",10,2,39,1,3,1,3,1,1,0,5,5,4,4
"2249",10,1,36,1,2,1,3,1,2,1,5,4,4,4
"2250",10,2,42,2,2,3,9,2,2,2,5,2,4,4
"2251",10,2,78,1,1,1,8,1,1,0,2,2,3,3
"2252",10,1,61,1,2,3,1,1,2,2,4,2,4,3
"2253",10,1,41,2,3,2,1,1,2,1,4,3,3,2
"2254",10,2,52,1,3,3,3,2,2,2,5,2,4,4
"2255",10,2,40,1,1,1,2,1,2,2,2,2,2,3
"2256",10,2,57,2,1,1,1,1,2,1,4,3,2,4
"2257",10,1,48,2,2,3,1,1,1,0,3,2,3,3
"2258",10,2,41,2,2,3,1,1,2,2,5,2,4,4
"2259",10,2,41,2,3,3,1,1,2,2,4,3,3,3
"2260",10,1,34,1,2,3,2,1,1,0,4,2,4,4
"2261",10,2,54,1,1,1,3,1,1,0,4,4,3,4
"2262",10,2,48,1,1,1,8,1,1,0,2,1,2,4
"2263",10,1,57,2,1,1,1,1,1,0,4,2,3,3
"2264",10,2,64,2,1,2,1,1,1,0,3,2,3,4
"2265",10,1,41,5,8,1,3,1,1,0,4,4,8,8
"2266",10,2,19,2,2,1,1,1,1,0,4,2,2,4
"2267",10,2,44,2,3,8,1,1,8,8,5,2,4,4
"2268",10,1,70,1,1,1,2,1,1,0,4,2,4,4
"2269",10,2,51,2,3,3,1,1,2,2,4,2,3,3
"2270",10,1,38,1,1,2,2,1,2,1,4,2,2,3
"2271",10,2,87,1,2,1,8,1,1,0,8,5,4,8
"2272",10,1,21,2,2,3,3,1,2,2,5,2,4,3
"2273",10,1,31,2,3,1,1,1,1,0,5,5,4,4
"2274",10,1,25,1,1,1,1,1,3,1,2,2,2,3
"2275",10,2,53,1,3,1,3,1,1,0,4,3,4,4
"2276",10,1,81,1,1,1,9,1,9,1,5,9,3,2
"2277",10,1,77,1,1,8,8,1,8,1,5,4,2,4
"2278",10,1,46,2,1,1,2,1,1,0,3,4,4,4
"2279",10,2,56,2,1,1,9,1,1,0,2,2,2,4
"2280",10,2,59,4,2,1,2,1,2,2,4,2,4,1
"2281",10,2,60,1,2,1,1,1,1,0,2,2,2,4
"2282",10,1,44,4,2,3,1,1,2,2,4,2,4,3
"2283",10,2,87,1,3,1,1,1,1,0,4,5,4,4
"2284",10,2,63,2,3,1,2,1,1,0,4,2,2,4
"2285",10,2,84,1,1,1,9,1,1,0,4,9,4,8
"2286",10,1,34,2,2,2,3,1,1,0,4,2,3,3
"2287",10,1,29,2,2,2,1,1,2,2,2,2,2,4
"2288",10,1,61,2,1,1,1,1,1,0,2,4,2,4
"2289",10,2,45,1,1,2,2,1,2,2,4,2,2,3
"2290",10,2,64,2,1,1,1,1,1,0,4,2,3,3
"2291",10,2,83,4,3,1,3,1,1,0,4,2,3,3
"2292",10,1,63,4,2,3,8,1,2,2,5,2,4,4
"2293",10,2,37,1,4,1,2,1,2,8,4,1,4,4
"2294",10,2,27,4,2,1,8,1,8,1,5,4,3,3
"2295",10,1,51,2,2,3,1,1,2,8,4,2,3,4
"2296",10,2,35,2,1,2,1,1,2,2,4,4,3,4
"2297",10,1,80,4,2,3,1,1,2,1,3,2,2,4
"2298",10,1,63,4,2,2,1,1,2,1,2,2,3,4
"2299",10,1,49,1,4,3,1,1,2,2,4,2,4,3
"2300",10,2,38,2,2,2,1,1,2,2,4,4,3,3
"2301",10,1,89,1,3,1,2,1,2,1,3,3,2,4
"2302",10,1,58,1,1,3,8,1,2,1,4,4,3,3
"2303",10,2,51,3,1,3,1,1,8,1,3,2,2,4
"2304",10,1,69,2,1,2,1,1,1,0,4,3,4,4
"2305",10,1,84,2,2,1,3,1,1,0,3,2,4,4
"2306",10,1,34,2,2,3,1,1,2,1,2,2,2,4
"2307",10,2,47,4,3,3,1,2,2,2,4,4,3,4
"2308",10,2,75,1,2,2,2,1,1,0,5,2,4,8
"2309",10,1,61,2,1,2,2,1,1,0,2,2,3,3
"2310",10,2,84,2,1,2,1,1,8,1,4,2,1,3
"2311",10,1,36,1,3,2,1,1,8,1,4,2,3,4
"2312",10,2,22,4,2,3,1,1,1,0,2,1,2,4
"2313",10,1,48,2,2,3,1,1,2,1,4,2,4,4
"2314",10,2,43,2,1,2,1,1,2,2,4,2,4,3
"2315",10,2,43,2,2,2,1,1,2,1,4,2,3,2
"2316",10,1,19,1,1,2,1,1,2,1,4,2,2,4
"2317",10,1,69,2,1,2,2,1,1,0,2,2,4,4
"2318",10,1,49,2,3,1,8,1,1,0,3,4,2,4
"2319",10,2,84,1,3,9,8,1,1,0,5,5,4,3
"2320",10,2,40,2,2,3,1,1,1,0,4,2,4,3
"2321",10,2,20,2,2,2,1,1,8,1,4,5,3,3
"2322",10,2,73,5,2,9,9,1,1,0,4,2,3,4
"2323",10,2,37,2,2,1,1,1,2,1,3,2,3,4
"2324",10,1,56,5,2,3,1,1,1,0,5,4,4,3
"2325",10,1,85,2,1,1,2,1,1,0,4,3,3,3
"2326",10,1,32,2,1,1,1,1,2,2,2,1,3,4
"2327",10,1,56,2,1,1,2,1,1,0,4,2,3,3
"2328",10,1,22,2,2,2,1,1,2,1,4,2,2,4
"2329",10,1,39,2,1,2,1,1,1,0,2,2,2,4
"2330",10,1,65,2,1,1,2,1,1,0,5,2,4,4
"2331",10,1,57,2,2,2,1,1,2,2,2,1,3,4
"2332",10,2,60,1,1,1,8,1,2,2,5,2,4,2
"2333",10,1,45,2,1,1,2,1,1,0,4,2,3,3
"2334",10,2,76,1,1,1,1,1,8,8,4,8,3,1
"2335",10,2,18,4,2,3,1,1,2,8,4,1,4,3
"2336",10,1,49,1,2,3,1,2,2,2,5,1,4,3
"2337",10,1,72,2,1,2,1,1,1,0,4,2,4,3
"2338",10,2,47,4,2,2,1,1,2,1,3,4,4,3
"2339",10,1,54,1,1,3,2,1,1,0,2,2,3,4
"2340",10,2,55,2,3,1,2,1,1,0,5,2,4,1
"2341",10,1,60,1,3,3,8,1,2,2,4,4,4,4
"2342",10,2,56,2,2,2,1,1,2,2,5,2,4,3
"2343",10,1,25,2,2,3,1,1,1,0,4,2,3,4
"2344",10,1,65,1,3,1,8,1,1,0,3,3,4,4
"2345",10,1,78,5,2,3,3,1,2,2,4,2,2,4
"2346",10,1,40,2,2,2,1,1,1,0,8,4,3,4
"2347",10,2,57,2,2,2,3,1,2,2,4,2,4,4
"2348",10,2,47,2,2,3,2,2,2,2,5,3,4,4
"2349",10,2,61,2,2,3,2,1,2,2,5,4,4,3
"2350",10,2,70,2,2,2,1,1,2,1,5,2,4,3
"2351",10,2,90,1,1,8,2,1,2,8,5,4,3,8
"2352",10,2,72,2,2,3,1,1,1,0,4,2,4,2
"2353",10,1,63,2,3,3,1,1,2,1,2,2,2,4
"2354",10,1,38,2,3,1,2,1,2,1,4,2,3,3
"2355",10,1,38,2,2,2,1,1,2,2,4,4,4,4
"2356",10,1,65,2,2,2,8,1,1,0,4,3,4,3
"2357",10,1,38,2,2,3,1,1,1,0,3,2,4,4
"2358",10,2,47,1,1,2,1,1,2,2,4,2,2,4
"2359",11,1,29,1,1,2,2,1,1,0,2,2,3,3
"2360",11,2,49,2,3,1,2,1,1,0,4,2,3,3
"2361",11,1,59,1,1,2,8,1,2,2,5,4,3,3
"2362",11,1,79,1,2,2,1,1,1,0,9,9,4,4
"2363",11,1,31,2,2,3,1,1,2,1,2,2,3,3
"2364",11,2,74,2,2,3,2,1,2,1,4,2,4,2
"2365",11,1,55,2,1,1,1,1,2,1,5,2,3,4
"2366",11,2,35,1,3,3,3,1,1,0,5,2,4,3
"2367",11,2,25,1,3,1,1,1,1,0,4,2,3,3
"2368",11,1,72,2,3,1,2,1,1,0,4,3,2,3
"2369",11,2,35,2,2,9,1,1,1,0,2,2,3,4
"2370",11,1,23,3,2,1,1,1,1,0,4,4,4,4
"2371",11,1,52,1,1,1,1,1,2,1,4,4,3,3
"2372",11,1,38,1,3,8,2,1,2,1,4,5,3,3
"2373",11,1,44,2,1,3,1,1,2,1,2,2,3,3
"2374",11,1,71,2,2,3,1,1,2,2,4,2,4,3
"2375",11,2,77,1,1,1,1,1,1,0,3,3,1,4
"2376",11,1,75,5,4,9,8,1,8,2,8,2,1,4
"2377",11,2,45,2,1,1,2,1,8,1,4,2,3,3
"2378",11,2,63,2,3,1,2,1,1,0,8,4,3,4
"2379",11,1,68,1,1,3,1,1,8,8,4,4,4,3
"2380",11,2,60,1,2,8,1,1,2,8,5,2,4,3
"2381",11,1,75,2,1,2,2,1,1,0,4,2,3,4
"2382",11,2,60,2,3,1,3,1,2,1,4,4,3,4
"2383",11,2,19,2,1,1,2,1,2,1,5,2,3,3
"2384",11,1,37,2,3,1,1,1,1,0,4,2,4,3
"2385",11,1,57,2,2,3,1,1,2,2,2,2,3,4
"2386",11,1,64,2,1,2,2,1,2,2,2,2,2,4
"2387",11,2,59,2,1,2,2,1,1,0,4,3,4,3
"2388",11,2,47,2,3,1,3,1,1,0,5,4,4,3
"2389",11,2,47,2,1,1,1,1,2,2,4,3,4,4
"2390",11,2,77,1,1,1,8,1,8,1,5,5,9,4
"2391",11,1,40,2,2,3,3,1,8,1,4,2,4,2
"2392",11,2,71,1,2,8,2,1,2,2,3,8,4,4
"2393",11,1,44,1,1,3,1,1,1,0,4,2,3,3
"2394",11,1,19,1,2,2,1,1,1,0,4,4,2,3
"2395",11,1,38,1,1,2,1,1,1,0,4,4,4,4
"2396",11,1,58,2,2,3,3,1,1,0,5,2,4,3
"2397",11,2,50,4,1,3,2,1,1,0,3,2,1,1
"2398",11,1,66,5,1,3,1,2,2,1,4,3,3,3
"2399",11,2,54,1,1,2,1,1,2,1,5,2,4,1
"2400",11,1,31,1,2,1,8,1,1,0,2,2,1,4
"2401",11,1,69,1,1,1,1,1,1,0,4,2,3,3
"2402",11,2,48,1,3,1,1,1,1,0,4,3,4,3
"2403",11,1,78,2,3,2,1,1,1,0,2,2,3,3
"2404",11,1,50,2,2,8,1,1,2,1,4,4,4,4
"2405",11,1,51,2,3,2,1,1,1,0,4,2,3,3
"2406",11,1,35,4,3,3,1,1,2,2,2,1,4,4
"2407",11,2,62,1,3,2,3,1,1,0,2,2,1,4
"2408",11,2,39,2,2,3,1,1,2,2,2,4,2,3
"2409",11,2,78,1,3,1,2,1,1,0,5,3,4,3
"2410",11,1,25,1,1,3,1,1,2,1,2,4,2,2
"2411",11,2,43,1,1,1,3,1,1,0,4,2,3,4
"2412",11,2,66,1,3,3,3,1,1,0,4,2,8,2
"2413",11,1,26,1,3,1,3,2,2,2,2,1,1,9
"2414",11,2,58,1,3,1,8,1,2,2,4,2,3,4
"2415",11,2,59,1,1,2,1,1,1,0,2,2,4,2
"2416",11,1,52,1,1,3,1,1,2,2,2,3,4,4
"2417",11,2,76,1,1,1,2,1,2,1,5,3,3,3
"2418",11,1,48,1,1,1,1,1,1,0,2,2,2,4
"2419",11,1,56,1,1,1,2,1,1,0,2,2,2,3
"2420",11,1,60,1,1,1,2,1,1,0,2,1,2,4
"2421",11,1,66,1,1,2,1,1,2,1,2,2,1,3
"2422",11,1,52,2,1,2,1,1,1,0,4,2,4,4
"2423",11,2,59,2,3,1,2,1,1,0,5,4,4,4
"2424",11,2,63,1,2,2,8,1,1,0,5,5,3,4
"2425",11,2,23,1,3,1,8,2,2,2,4,2,4,3
"2426",11,2,75,1,3,1,3,1,1,0,5,4,4,2
"2427",11,1,57,2,1,3,1,1,2,2,4,2,3,4
"2428",11,1,54,2,3,2,3,1,8,8,4,4,3,4
"2429",11,1,64,2,3,2,8,1,2,1,5,3,4,2
"2430",11,2,39,5,2,3,1,1,2,2,5,1,4,4
"2431",11,1,50,2,2,3,1,1,3,1,5,3,4,3
"2432",11,2,53,2,3,3,1,1,1,0,3,2,1,4
"2433",11,1,34,4,1,1,2,1,1,0,5,2,4,3
"2434",11,1,53,1,2,2,1,1,1,0,4,2,4,3
"2435",11,1,37,1,1,1,2,1,2,2,5,2,4,4
"2436",11,1,24,2,1,1,1,1,2,2,2,2,2,3
"2437",11,2,49,2,3,2,1,1,1,0,4,2,4,3
"2438",11,1,70,2,1,2,1,1,1,0,2,2,2,4
"2439",11,2,68,1,1,2,2,1,1,0,2,2,2,4
"2440",11,1,21,4,2,3,1,1,2,1,4,2,3,3
"2441",11,2,67,1,1,1,8,1,1,0,4,1,3,4
"2442",11,2,44,2,1,1,2,1,1,0,4,5,3,4
"2443",11,1,31,4,2,1,1,1,1,0,4,2,3,3
"2444",12,1,53,2,1,8,2,1,1,0,4,2,4,4
"2445",12,2,37,1,2,2,3,1,8,1,4,2,3,3
"2446",12,2,73,1,3,3,8,1,2,1,5,1,4,4
"2447",12,2,74,2,1,3,1,1,1,0,4,2,3,3
"2448",12,2,71,2,1,2,2,1,1,0,2,2,1,4
"2449",12,2,26,2,2,2,1,1,2,1,4,4,3,3
"2450",12,1,72,1,1,2,1,1,1,0,4,2,4,3
"2451",12,1,40,2,3,1,2,1,1,0,3,2,2,3
"2452",12,2,69,1,3,1,2,1,1,0,4,4,2,4
"2453",12,2,48,2,3,1,2,1,1,0,4,2,3,3
"2454",12,2,66,2,3,1,8,1,1,0,3,3,2,4
"2455",12,2,66,2,3,2,1,1,1,0,2,2,2,4
"2456",12,1,74,1,1,1,2,1,1,0,4,5,4,3
"2457",12,1,60,1,3,1,2,1,1,0,4,2,3,4
"2458",12,2,78,2,1,1,3,1,1,0,4,3,3,4
"2459",12,2,61,1,2,3,1,1,1,0,4,2,3,3
"2460",12,1,73,1,1,1,1,2,2,1,3,2,3,3
"2461",12,2,44,2,1,1,3,1,1,0,5,4,4,4
"2462",12,1,59,4,2,3,1,1,2,2,4,2,3,4
"2463",12,2,56,1,1,1,2,1,8,8,4,3,4,4
"2464",12,2,64,2,1,2,1,1,1,0,4,2,4,3
"2465",12,2,49,1,1,1,8,1,1,0,4,4,2,4
"2466",12,1,51,1,3,1,1,1,1,0,4,2,4,4
"2467",12,2,44,1,1,1,1,1,2,1,4,5,3,3
"2468",12,1,53,2,3,2,1,1,2,2,2,2,2,3
"2469",12,2,51,2,1,1,1,1,1,0,4,2,4,4
"2470",12,2,47,1,2,2,1,1,2,2,4,2,4,4
"2471",12,1,49,2,1,3,2,1,2,1,4,2,4,3
"2472",12,2,27,2,3,1,1,1,1,0,4,2,3,2
"2473",12,1,81,4,2,3,3,1,1,0,5,2,4,3
"2474",12,1,49,1,2,3,1,1,2,2,5,2,4,4
"2475",12,2,30,2,1,1,2,1,8,2,4,3,4,4
"2476",12,2,64,2,3,8,1,1,2,1,4,2,4,3
"2477",12,2,57,1,2,3,9,1,9,2,5,4,4,4
"2478",12,1,39,1,1,1,1,1,1,0,4,2,3,4
"2479",12,1,52,2,4,3,2,1,2,2,2,1,3,4
"2480",12,2,70,1,3,3,3,1,1,0,4,3,4,3
"2481",12,2,59,2,2,3,1,1,1,0,4,2,2,4
"2482",12,2,48,2,1,3,1,1,8,1,8,2,2,4
"2483",12,1,30,4,2,1,1,1,2,2,2,2,2,3
"2484",12,1,20,2,2,3,1,1,2,1,4,4,3,3
"2485",12,1,28,4,1,3,1,1,2,2,4,4,3,3
"2486",12,2,24,2,1,2,1,1,1,0,4,2,3,3
"2487",12,1,68,2,2,3,1,1,1,0,2,2,3,4
"2488",12,2,41,2,1,1,2,1,1,0,4,2,3,3
"2489",12,1,53,4,2,3,1,2,2,2,4,4,3,3
"2490",12,2,36,1,3,1,1,1,1,0,4,2,3,4
"2491",12,1,72,1,3,3,1,1,1,0,4,2,3,4
"2492",12,1,76,1,1,1,3,1,1,0,4,4,4,3
"2493",12,1,60,2,2,3,1,1,1,0,4,2,4,4
"2494",12,2,78,2,3,2,1,1,2,1,4,2,4,3
"2495",12,1,73,2,3,2,1,1,1,0,3,3,3,3
"2496",12,2,37,2,3,1,2,1,1,0,4,4,3,3
"2497",12,2,70,1,3,1,2,1,1,0,4,9,4,4
"2498",12,1,26,2,2,3,1,1,2,2,4,2,4,4
"2499",12,2,78,2,3,1,2,1,1,0,4,4,4,3
"2500",12,1,60,1,2,1,2,1,1,0,5,4,4,3
"2501",12,2,48,2,2,2,2,1,1,0,4,2,3,3
"2502",12,2,46,1,1,2,3,1,3,1,4,2,2,4
"2503",12,1,27,2,2,3,1,1,8,1,4,2,4,4
"2504",12,2,56,1,1,3,1,1,1,0,4,2,3,4
"2505",12,1,49,2,2,8,2,1,1,0,5,4,4,3
"2506",12,1,40,2,2,2,1,1,1,0,5,5,4,4
"2507",12,1,63,4,4,9,8,1,9,8,5,3,4,4
"2508",12,1,56,1,1,9,1,1,1,0,4,2,4,4
"2509",12,1,56,1,3,1,1,1,1,0,5,4,3,4
"2510",12,2,46,2,1,1,3,1,1,0,4,3,3,3
"2511",12,2,28,2,1,1,3,1,1,0,5,2,3,4
"2512",12,1,68,1,1,2,1,1,1,0,4,4,2,3
"2513",12,1,59,2,2,2,8,1,1,0,5,2,4,2
"2514",12,2,47,2,2,1,1,1,2,1,4,4,2,4
"2515",12,1,48,1,1,3,1,1,1,0,5,4,4,3
"2516",12,2,65,1,3,3,1,1,1,0,5,2,4,1
"2517",12,1,66,5,2,8,2,1,2,2,8,3,4,4
"2518",12,1,41,2,2,2,2,1,1,0,2,2,3,3
"2519",12,2,77,1,3,3,1,1,9,1,3,2,2,4
"2520",12,2,72,1,1,9,8,1,3,1,4,2,3,3
"2521",12,1,65,4,9,3,1,1,8,1,8,2,2,4
"2522",12,2,46,1,1,8,8,1,2,2,4,8,9,8
"2523",12,1,46,1,3,2,1,1,1,0,2,2,2,3
"2524",12,1,65,1,2,2,3,1,1,0,4,2,3,4
"2525",12,1,66,2,1,2,1,1,1,0,3,2,2,2
"2526",12,1,41,2,1,3,1,1,2,2,4,4,4,3
"2527",12,2,38,2,2,3,1,1,1,0,5,3,4,3
"2528",12,2,82,1,1,2,2,1,1,0,5,4,1,3
"2529",12,2,26,1,3,2,1,1,2,1,4,3,3,4
"2530",12,1,74,1,1,1,2,1,1,0,3,2,2,3
"2531",12,2,66,3,1,1,1,1,1,0,2,2,2,4
"2532",12,1,39,4,2,3,1,1,2,2,4,2,3,3
"2533",12,1,53,4,3,2,1,1,8,1,2,2,2,3
"2534",12,1,25,2,2,3,1,1,2,1,2,2,3,3
"2535",12,1,55,2,3,1,8,1,2,2,3,2,4,4
"2536",12,2,39,4,4,3,1,2,2,2,1,1,2,4
"2537",12,1,29,1,1,1,1,1,1,0,2,2,2,3
"2538",12,1,32,5,2,3,1,2,2,2,5,5,4,4
"2539",12,1,69,2,3,2,1,1,2,1,2,2,2,4
"2540",12,1,59,2,2,3,1,1,2,2,4,2,3,4
"2541",12,1,60,2,1,2,1,1,2,2,2,2,2,3
"2542",12,2,48,4,1,3,3,1,1,0,2,2,2,3
"2543",12,2,64,2,2,2,1,1,1,0,5,2,4,4
"2544",12,1,62,1,1,1,1,1,2,1,2,2,2,2
"2545",12,1,38,2,2,1,1,1,1,0,4,2,3,3
"2546",12,1,26,2,2,1,2,1,2,1,4,2,3,4
"2547",12,2,42,1,3,1,2,1,1,0,4,4,3,3
"2548",12,2,63,1,3,1,3,1,1,0,4,2,3,3
"2549",12,1,39,2,1,2,1,1,2,2,2,2,2,3
"2550",12,1,67,2,2,2,9,1,1,0,2,2,2,4
"2551",12,2,18,1,3,1,3,1,2,1,3,3,3,3
"2552",12,1,42,1,3,1,8,1,2,2,5,4,4,2
"2553",12,2,56,1,3,3,1,1,2,2,4,4,3,3
"2554",12,1,33,2,3,1,1,1,1,0,5,3,4,4
"2555",12,2,28,1,1,1,1,1,1,0,4,2,3,4
"2556",12,2,44,2,1,2,1,1,2,1,4,3,4,4
"2557",12,2,22,1,1,2,1,1,2,2,3,2,2,3
"2558",12,2,50,1,3,2,1,1,1,0,4,4,4,4
"2559",12,2,38,1,1,2,2,1,1,0,4,2,2,4
"2560",12,2,46,1,1,3,1,1,1,0,3,2,4,4
"2561",12,2,61,2,1,2,2,1,1,0,3,2,3,4
"2562",12,1,53,1,2,2,3,1,2,8,5,4,4,4
"2563",12,1,51,1,2,2,1,1,1,0,4,2,3,3
"2564",12,2,49,1,3,2,1,1,1,0,4,2,4,3
"2565",12,1,76,1,3,1,1,1,1,0,5,3,4,3
"2566",12,1,64,1,3,2,1,1,2,1,3,2,2,3
"2567",12,1,21,2,1,1,1,1,2,1,2,2,2,3
"2568",12,1,26,1,2,1,2,1,2,2,3,2,2,3
"2569",12,1,62,1,3,1,2,1,1,0,3,2,3,3
"2570",12,1,34,5,2,3,1,1,1,0,4,2,8,3
"2571",12,2,63,1,1,8,2,1,8,1,3,3,3,4
"2572",12,2,41,4,1,3,2,1,1,0,3,2,2,4
"2573",12,2,42,2,1,2,1,1,9,2,4,2,2,4
"2574",12,1,49,1,1,2,3,1,1,0,4,2,3,4
"2575",12,2,36,1,1,1,2,1,1,0,5,5,1,4
"2576",12,2,52,2,3,2,2,1,2,2,4,3,3,3
"2577",12,1,70,1,1,2,2,1,1,0,2,3,2,3
"2578",12,2,67,1,3,2,1,1,2,2,2,2,4,4
"2579",12,1,19,2,2,8,2,1,2,1,4,5,4,4
"2580",12,1,39,2,1,3,1,1,1,0,2,2,3,4
"2581",12,2,52,2,2,1,1,1,2,2,4,3,3,4
"2582",12,2,51,1,1,1,3,1,2,2,4,3,4,4
"2583",12,2,38,2,3,1,1,2,2,2,4,2,4,4
"2584",12,1,81,1,3,8,8,1,1,0,1,2,4,2
"2585",12,2,25,1,3,1,1,1,1,0,4,2,3,3
"2586",12,2,77,9,9,9,9,1,1,0,2,2,2,4
"2587",12,2,66,2,2,3,1,1,2,2,4,3,4,4
"2588",12,2,75,1,3,1,3,1,1,0,5,4,4,3
"2589",12,2,39,1,3,3,1,2,2,2,8,4,8,8
"2590",12,1,61,1,3,2,1,1,2,1,4,2,3,3
"2591",12,1,53,2,1,1,2,1,1,0,3,1,4,4
"2592",12,2,68,1,3,1,1,1,3,1,4,3,2,4
"2593",12,2,23,1,1,1,2,1,2,2,4,2,3,4
"2594",12,1,41,2,2,3,2,1,1,0,4,2,3,3
"2595",12,2,60,2,1,1,1,1,3,1,4,2,4,3
"2596",12,1,72,4,2,3,1,1,1,0,2,2,1,4
"2597",12,2,56,1,2,3,9,1,2,9,5,4,4,4
"2598",12,1,46,2,1,1,2,1,2,1,4,4,3,3
"2599",12,2,29,1,1,3,1,1,2,2,2,2,8,3
"2600",12,1,44,4,1,3,2,1,2,1,2,5,3,4
"2601",12,2,59,2,3,3,1,1,1,0,3,2,3,2
"2602",12,1,70,1,1,9,1,1,2,1,3,3,4,4
"2603",12,1,70,1,1,9,1,1,2,1,5,3,4,3
"2604",12,2,23,3,2,1,2,1,1,0,4,3,3,3
"2605",12,1,71,2,1,8,2,1,1,0,5,2,4,3
"2606",12,2,52,1,1,1,1,1,1,0,2,2,2,4
"2607",12,2,28,4,2,1,2,1,1,0,4,4,3,3
"2608",12,2,47,2,1,2,2,1,1,0,4,2,2,4
"2609",12,1,68,1,1,1,1,1,2,1,2,2,2,4
"2610",12,1,20,4,2,1,1,1,1,0,4,2,3,3
"2611",12,1,66,1,1,1,2,1,1,0,2,2,2,3
"2612",12,1,56,2,3,9,1,1,1,0,4,4,4,3
"2613",12,2,70,1,3,1,2,1,1,0,5,4,3,4
"2614",12,2,74,1,3,1,3,1,1,0,4,3,3,3
"2615",12,2,58,5,2,2,3,1,1,0,3,4,1,4
"2616",12,2,20,2,2,1,1,1,1,0,2,2,3,2
"2617",12,1,30,2,3,8,8,1,2,2,8,2,3,3
"2618",12,2,81,1,3,1,2,1,1,0,5,3,4,1
"2619",12,1,64,1,1,1,1,1,1,0,2,2,2,4
"2620",12,2,47,1,1,1,1,1,1,0,4,4,3,4
"2621",12,1,48,2,1,2,1,1,1,0,2,2,3,4
"2622",12,2,53,1,2,1,1,1,2,1,5,5,4,4
"2623",12,2,29,2,2,3,1,1,1,0,4,3,3,3
"2624",12,1,41,2,3,2,1,1,2,2,2,2,2,3
"2625",12,1,40,2,1,1,2,1,2,2,4,2,3,3
"2626",12,1,43,1,2,1,1,1,2,2,4,2,1,3
"2627",12,2,51,2,3,1,3,1,2,1,4,5,3,4
"2628",12,1,71,2,3,2,8,1,1,0,9,3,2,3
"2629",12,2,33,1,1,1,1,1,2,2,2,2,2,4
"2630",12,2,67,2,3,1,2,1,1,0,3,2,3,4
"2631",12,1,25,2,2,3,1,1,2,8,4,3,3,2
"2632",12,2,54,2,1,3,1,1,1,0,4,2,3,3
"2633",12,1,43,2,1,2,3,1,1,0,2,2,2,4
"2634",12,2,78,2,1,8,8,1,1,0,3,3,2,4
"2635",12,1,44,1,1,2,1,1,1,0,4,2,2,2
"2636",12,2,64,1,1,2,1,1,2,1,4,4,4,4
